"Juge"	"Age"	"Sexe"	"CSP"	"Son"	"Rang"	"Innovation"	"Originalité"	"Sobriété"	"Proximité"	"Ludique"	"Haut.de.gamme"	"Simplicité"	"Liberté"	"Humanité"	"Technologie"	"Convivialité"	"Complexité"	"Populaire"	"Sérieux"	"International"	"Passion"	"Artisanal"	"Traditionnal"	"Performence"	"Joyeux"	"Surprenant"	"Excitant"	"Energique"	"Sensuel"	"Triste"	"Chaleureux"	"Sérieux1"	"Note"	"Pourquoi"
"777"	65	22	"H"	"Etudiant"	9	9	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	4	3	3	4	3	3	3	3	6	"fait penser a des efforts vains pour avoir de la qualité"
"778"	65	22	"H"	"Etudiant"	10	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	3	2	2	2	2	2	4	2	4	"irait à une entreprise jeune"
"779"	65	22	"H"	"Etudiant"	11	11	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	3	3	3	3	3	3	3	3	6	"ressemble à windows, pas original"
"780"	65	22	"H"	"Etudiant"	12	12	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	3	4	4	3	3	3	2	7	"son agressif"
"781"	66	23	"F"	"Etudiant"	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	3	1	3	1	4	3	NA
"782"	66	23	"F"	"Etudiant"	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	2	2	1	3	1	4	3	NA
"783"	66	23	"F"	"Etudiant"	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	3	3	3	4	3	5	5	NA
"784"	66	23	"F"	"Etudiant"	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	5	3	3	2	3	3	1	0	"pas assez technologique"
"785"	66	23	"F"	"Etudiant"	5	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	3	3	3	3	3	3	7	NA
"786"	66	23	"F"	"Etudiant"	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	2	1	4	3	5	4	"trop solennel"
"787"	66	23	"F"	"Etudiant"	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	1	2	4	2	3	3	NA
"788"	66	23	"F"	"Etudiant"	8	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	4	2	3	2	3	4	"aigu"
"789"	66	23	"F"	"Etudiant"	9	9	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	3	2	3	3	3	3	3	3	7	"reflète trop la simplicité, évoque une autre marque"
"790"	66	23	"F"	"Etudiant"	10	10	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	4	2	2	3	3	2	5	6	NA
"791"	66	23	"F"	"Etudiant"	11	11	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	3	3	4	3	3	2	3	8	NA
"792"	66	23	"F"	"Etudiant"	12	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	1	2	4	3	1	1	"pas assez technologique"
"793"	67	22	"H"	"Etudiant"	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	2	5	1	4	0	"trop terroir, trop traditionnel"
"794"	67	22	"H"	"Etudiant"	2	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	2	3	2	2	3	3	2	4	3	NA
"795"	67	22	"H"	"Etudiant"	3	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	1	1	2	4	3	3	2	NA
"796"	67	22	"H"	"Etudiant"	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	5	2	5	0	NA
"797"	67	22	"H"	"Etudiant"	5	5	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	2	3	2	3	3	4	2	4	5	"manque de peps, un peu plus energique"
"798"	67	22	"H"	"Etudiant"	6	6	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	5	3	1	0	"rappelle la fete de la bière, en desaccord total avec les valeurs de la marque"
"799"	67	22	"H"	"Etudiant"	7	7	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	2	2	2	2	3	3	2	3	6	"véhicule la classe, l'expertise mais manque de folie"
"800"	67	22	"H"	"Etudiant"	8	8	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2	1	2	3	4	2	4	2	"trop mou pour une entreprise aussi dynamique"
"801"	67	22	"H"	"Etudiant"	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	2	4	4	2	4	1	"tempo beaucoup trop lent"
"802"	67	22	"H"	"Etudiant"	10	10	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	3	2	2	3	3	3	4	6	"se démarque un peu mais rien de transcendant"
"803"	67	22	"H"	"Etudiant"	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	4	5	2	4	0	"trop lent pour véhiculer de l'innovation"
"804"	67	22	"H"	"Etudiant"	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	3	2	3	2	2	2	"ne fait pas penser a un matériel de qualité, plutôt a des babioles de faible qualité"
"805"	68	23	"H"	"Etudiant"	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	2	1	2	1	4	1	5	2	"trop grave"
"806"	68	23	"H"	"Etudiant"	2	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	3	3	5	2	3	2	3	4	"trop agressif, trop aigu"
"807"	68	23	"H"	"Etudiant"	3	3	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	1	3	2	2	3	3	3	3	4	8	NA
"808"	68	23	"H"	"Etudiant"	4	4	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	3	1	2	2	4	2	4	4	NA
"809"	68	23	"H"	"Etudiant"	5	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	1	1	5	2	5	1	"trop grave"
"810"	68	23	"H"	"Etudiant"	6	6	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	4	3	3	3	2	3	2	3	5	"un peu trop aigu"
"811"	68	23	"H"	"Etudiant"	7	7	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	3	2	2	4	4	3	3	6	"un peu trop lent"
"812"	68	23	"H"	"Etudiant"	8	8	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	1	2	5	1	5	3	NA
"813"	68	23	"H"	"Etudiant"	9	9	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	4	3	2	2	3	2	3	3	5	NA
"814"	68	23	"H"	"Etudiant"	10	10	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	3	3	3	2	4	3	4	6	"un peu trop grave, un peu trop sérieux"
"815"	68	23	"H"	"Etudiant"	11	11	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	3	3	2	3	4	3	3	7	"manque d'energie"
"816"	68	23	"H"	"Etudiant"	12	12	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	3	4	2	3	1	4	1	4	4	NA
"817"	69	23	"F"	"Etudiant"	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	5	1	2	1	4	1	4	3	NA
"818"	69	23	"F"	"Etudiant"	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	2	5	2	2	2	4	2	4	4	NA
"819"	69	23	"F"	"Etudiant"	3	3	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	1	5	1	1	1	5	1	4	2	NA
"820"	69	23	"F"	"Etudiant"	4	4	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	3	3	3	3	3	3	3	3	9	NA
"821"	69	23	"F"	"Etudiant"	5	5	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	3	3	3	3	3	3	3	3	10	NA
"822"	69	23	"F"	"Etudiant"	6	6	1	1	1	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	0	2	5	4	4	1	3	2	4	4	NA
"823"	69	23	"F"	"Etudiant"	7	7	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	4	1	1	1	4	1	4	4	NA
"824"	69	23	"F"	"Etudiant"	8	8	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	3	3	3	3	3	3	2	3	9	NA
"825"	69	23	"F"	"Etudiant"	9	9	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	4	2	2	3	3	3	3	7	NA
"826"	69	23	"F"	"Etudiant"	10	10	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	5	1	1	2	1	1	5	3	NA
"827"	69	23	"F"	"Etudiant"	11	11	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	2	3	2	3	2	3	2	4	5	NA
"828"	69	23	"F"	"Etudiant"	12	12	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	1	1	2	2	2	3	5	NA
"829"	70	23	"F"	"Etudiant"	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	2	3	2	2	3	4	2	4	4	"trop cérémonial"
"830"	70	23	"F"	"Etudiant"	2	2	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	3	3	3	4	2	3	2	3	6	"un peu trop energique, pas de mystère qui pourrait évoquer l'innovation et la technologie"
"831"	70	23	"F"	"Etudiant"	3	3	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	3	2	3	3	3	4	2	3	5	"trop froid, impersonnel"
"832"	70	23	"F"	"Etudiant"	4	4	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	2	4	2	3	1	4	4	1	4	"accordéon ne va pas avec la technologie, l'innovation, sonne trop terroir"
"833"	70	23	"F"	"Etudiant"	5	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	2	4	2	4	2	3	4	NA
"834"	70	23	"F"	"Etudiant"	6	6	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	3	3	2	2	3	3	3	3	8	"chaleureux mais aussi sobre, classieux, technologie"
"835"	70	23	"F"	"Etudiant"	7	7	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	4	4	4	4	1	2	2	4	4	"tonalité trop agressive"
"836"	70	23	"F"	"Etudiant"	8	8	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	3	3	3	3	3	2	2	3	7	"coté froid du violon, pas assez chaleureux"
"837"	70	23	"F"	"Etudiant"	9	9	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	3	2	2	2	1	4	3	2	5	"accordéon trop rural"
"838"	70	23	"F"	"Etudiant"	10	10	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	3	2	3	3	4	4	2	4	6	"trop chic, trop opéra, élite"
"839"	70	23	"F"	"Etudiant"	11	11	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	4	4	4	2	3	2	3	6	NA
"840"	70	23	"F"	"Etudiant"	12	12	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	3	2	3	3	3	3	3	3	7	"piano, un son aigu de type violon pollue un peu, sorte d'écho"
"841"	71	22	"F"	"Etudiant"	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	2	3	1	3	4	3	3	3	"manque de dynamisme"
"842"	71	22	"F"	"Etudiant"	2	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	2	3	3	3	8	"il représente assez bien l'entreprise, je trouve que ça colle, petit bémol  pour le violon en arrière plan "
"843"	71	22	"F"	"Etudiant"	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	1	3	1	5	1	2	3	"trop aigu"
"844"	71	22	"F"	"Etudiant"	4	4	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	2	3	2	2	7	"pas mal trop haut pas assez chaleureux, fait moins sérieux surtout pour la technologie"
"845"	71	22	"F"	"Etudiant"	5	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	2	1	2	5	2	2	3	"trop haut, pas assez rapide pas du tout technologique"
"846"	71	22	"F"	"Etudiant"	6	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	2	4	2	3	2	4	2	3	5	"pas haute technologie, trop traditionelle"
"847"	71	22	"F"	"Etudiant"	7	7	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	5	5	3	3	1	1	5	1	0	"pas du tout adapté, fait bonne franquette, bal musette"
"848"	71	22	"F"	"Etudiant"	8	8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	2	2	3	4	2	2	7	"manque d'entrain"
"849"	71	22	"F"	"Etudiant"	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	4	3	1	2	2	2	3	"trop aigu"
"850"	71	22	"F"	"Etudiant"	10	10	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	4	4	3	3	2	2	5	1	1	"bal musette un peu"
"851"	71	22	"F"	"Etudiant"	11	11	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	2	2	1	1	3	3	3	3	7	"dynamique, haute technologie plus innovant"
"852"	71	22	"F"	"Etudiant"	12	12	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	5	5	4	5	2	2	3	2	2	"trop rapide, trop aigu, mauvais pour haute technologie, trop jeune, inmature"
"853"	72	20	"F"	"Etudiant"	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	4	2	3	4	1	1	3	2	6	"un peu trop vif pas assez serieux"
"854"	72	20	"F"	"Etudiant"	2	2	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	2	3	3	2	3	3	2	4	8	"pas assez joyeux mais plutôt surprenant"
"855"	72	20	"F"	"Etudiant"	3	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	2	5	4	1	2	1	1	3	"trop aigu"
"856"	72	20	"F"	"Etudiant"	4	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	4	2	1	1	1	2	2	"trop lent, manque de dynamisme"
"857"	72	20	"F"	"Etudiant"	5	5	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	2	3	2	3	3	3	2	3	7	"encore un peu trop aigu, pas assez joyeux"
"858"	72	20	"F"	"Etudiant"	6	6	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	4	5	2	4	5	"trop lent donc aucun dynamisme"
"859"	72	20	"F"	"Etudiant"	7	7	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	1	3	3	4	3	5	5	"trop classique, donc pas assez innovant"
"860"	72	20	"F"	"Etudiant"	8	8	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3	2	2	3	3	3	3	8	"son agréable mais un peu trop lent"
"861"	72	20	"F"	"Etudiant"	9	9	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	3	2	3	3	3	3	3	9	"bonne dynamique, manque un peu de joie"
"862"	72	20	"F"	"Etudiant"	10	10	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	4	3	5	2	2	2	3	1	3	"trop aigue et trop lent"
"863"	72	20	"F"	"Etudiant"	11	11	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	0	2	3	3	3	3	3	2	3	9	"son agréable, manque de de joie, trop grave"
"864"	72	20	"F"	"Etudiant"	12	12	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	3	2	3	3	3	3	9	"bonne tonalité, agréable, manque d'un peu de dynamisme"
"865"	73	22	"F"	"Etudiant"	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	3	4	2	4	2	"trop classique, trop lent"
"866"	73	22	"F"	"Etudiant"	2	2	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1	3	3	1	1	3	3	3	3	7	"un peu trop lent, très classe, pas assez technologique"
"867"	73	22	"F"	"Etudiant"	3	3	0	1	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	3	4	2	3	1	3	4	1	0	"pas du tout sérieux, accordéon pas du tout haut de gamme"
"868"	73	22	"F"	"Etudiant"	4	4	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	4	3	3	1	3	2	3	8	"trop aigu, fait mal aux oreilles, manque de raffinement, trop froid"
"869"	73	22	"F"	"Etudiant"	5	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	1	1	2	4	1	4	4	"trop lent, orgue trop classique et trop ellitiste"
"870"	73	22	"F"	"Etudiant"	6	6	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	2	2	3	3	3	3	3	4	"trop classique"
"871"	73	22	"F"	"Etudiant"	7	7	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	4	3	2	2	3	2	3	6	"trop lent, trop aigu"
"872"	73	22	"F"	"Etudiant"	8	8	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	3	2	2	2	1	3	3	2	3	"trop traditionnel"
"873"	73	22	"F"	"Etudiant"	9	9	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	3	3	3	3	1	3	3	1	4	"pas haut de gamme, pas novateur"
"874"	73	22	"F"	"Etudiant"	10	10	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	3	3	3	3	2	3	2	3	8	"un peu trop froid et aigu"
"875"	73	22	"F"	"Etudiant"	11	11	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	3	3	3	4	1	3	3	2	3	"accordéon ne fait pas haut de gamme ni innovant, pas assez serieux"
"876"	73	22	"F"	"Etudiant"	12	12	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	3	3	2	3	3	3	3	3	9	"un peu trop lent, le plus adapté"
"877"	74	24	"H"	"Etudiant"	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	2	3	3	3	3	2	4	7	"simple, efficace"
"878"	74	24	"H"	"Etudiant"	2	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	4	4	4	3	2	1	1	3	2	"trop aigu, pas d'aplomb"
"879"	74	24	"H"	"Etudiant"	3	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	4	2	1	3	2	2	5	"violon plus classe que le piano"
"880"	74	24	"H"	"Etudiant"	4	4	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	3	2	2	3	4	3	4	4	"violoncelle plus agréable à l'écoute"
"881"	74	24	"H"	"Etudiant"	5	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	4	5	2	2	1	1	2	1	0	"accordéon pas trop classe"
"882"	74	24	"H"	"Etudiant"	6	6	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	5	4	5	1	1	2	1	0	"beaucoup trop aigu, trop technologique"
"883"	74	24	"H"	"Etudiant"	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	4	3	3	1	2	3	1	2	"pas classe"
"884"	74	24	"H"	"Etudiant"	8	8	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	4	3	3	4	8	"classe, entrainant"
"885"	74	24	"H"	"Etudiant"	9	9	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	3	4	2	3	1	1	2	1	0	"fanfare"
"886"	74	24	"H"	"Etudiant"	10	10	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	2	2	2	3	3	3	4	8	NA
"887"	74	24	"H"	"Etudiant"	11	11	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	2	3	4	2	2	4	2	6	"trop rapide"
"888"	74	24	"H"	"Etudiant"	12	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	5	1	1	1	1	1	1	0	"horrible, trop aigu, lent"
"889"	75	20	"F"	"Etudiant"	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	3	2	3	2	3	2	3	7	NA
"890"	75	20	"F"	"Etudiant"	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	4	1	5	1	2	2	NA
"891"	75	20	"F"	"Etudiant"	3	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	2	1	1	5	3	3	4	NA
"892"	75	20	"F"	"Etudiant"	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	4	2	1	1	4	3	2	4	NA
"893"	75	20	"F"	"Etudiant"	5	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	3	3	1	2	2	2	6	NA
"894"	75	20	"F"	"Etudiant"	6	6	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	2	1	1	3	4	3	3	5	NA
"895"	75	20	"F"	"Etudiant"	7	7	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	2	1	2	3	6	NA
"896"	75	20	"F"	"Etudiant"	8	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	1	1	2	5	2	3	5	NA
"897"	75	20	"F"	"Etudiant"	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	4	1	2	1	5	1	4	2	NA
"898"	75	20	"F"	"Etudiant"	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	2	3	2	3	3	3	3	7	NA
"899"	75	20	"F"	"Etudiant"	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	3	3	3	3	2	3	3	3	9	NA
"900"	75	20	"F"	"Etudiant"	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	2	2	1	4	3	2	5	NA
"901"	76	20	"F"	"Etudiant"	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	1	3	3	2	3	7	NA
"902"	76	20	"F"	"Etudiant"	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	3	2	3	3	4	3	3	7	NA
"903"	76	20	"F"	"Etudiant"	3	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	3	3	3	4	4	NA
"904"	76	20	"F"	"Etudiant"	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	4	2	2	1	3	4	1	4	NA
"905"	76	20	"F"	"Etudiant"	5	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	5	2	4	2	3	2	3	6	NA
"906"	76	20	"F"	"Etudiant"	6	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	1	3	4	2	4	5	NA
"907"	76	20	"F"	"Etudiant"	7	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	2	3	3	1	3	5	NA
"908"	76	20	"F"	"Etudiant"	8	8	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	2	3	3	3	2	4	7	NA
"909"	76	20	"F"	"Etudiant"	9	9	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	4	2	1	2	4	1	4	2	NA
"910"	76	20	"F"	"Etudiant"	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	2	2	3	3	3	3	3	8	NA
"911"	76	20	"F"	"Etudiant"	11	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	4	1	4	1	NA
"912"	76	20	"F"	"Etudiant"	12	12	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	2	1	3	5	1	4	5	NA
"913"	77	22	"F"	"Etudiant"	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	3	2	2	3	3	3	2	7	"trop moyen age"
"914"	77	22	"F"	"Etudiant"	2	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	4	4	5	5	4	3	4	2	1	"énervant"
"915"	77	22	"F"	"Etudiant"	3	3	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	2	3	3	3	3	3	2	4	6	NA
"916"	77	22	"F"	"Etudiant"	4	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	8	NA
"917"	77	22	"F"	"Etudiant"	5	5	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	4	5	4	3	2	3	4	2	3	"pas assez serieux, trop populaire, donne l'impression d'etre expert"
"918"	77	22	"F"	"Etudiant"	6	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	4	5	4	3	3	3	3	2	4	NA
"919"	77	22	"F"	"Etudiant"	7	7	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	4	4	3	3	3	3	3	5	"trop troubadour"
"920"	77	22	"F"	"Etudiant"	8	8	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	5	5	5	4	0	4	2	0	"enervant, trop aigu"
"921"	77	22	"F"	"Etudiant"	9	9	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	2	3	3	2	3	4	3	3	7	NA
"922"	77	22	"F"	"Etudiant"	10	10	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	3	3	3	3	3	3	3	9	NA
"923"	77	22	"F"	"Etudiant"	11	11	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	3	4	3	2	3	3	2	3	4	NA
"924"	77	22	"F"	"Etudiant"	12	12	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	5	5	5	5	3	3	4	2	2	"énervant"
"925"	78	22	"H"	"Etudiant"	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	4	1	3	1	1	1	1	0	"trop électronique, trop rapide, pas classe"
"926"	78	22	"H"	"Etudiant"	2	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	4	3	2	4	2	3	3	3	4	"piano, apporte un côté haut de gamme"
